weather_id,region,date_id,time_of_day,temperature_c,precipitation_mm,fog_intensity,weather_condition
66592,Gandhinagar,20241027,00:00:00,23.7,0.5,None,Cloudy
66593,Pimpri-Chinchwad,20241027,00:00:00,28.0,20.7,High,Foggy
66594,Anantapur,20241027,00:00:00,31.7,0.7,Medium,Foggy
66595,Dewas,20241027,00:00:00,19.2,13.4,None,Rainy
66596,Karnal,20241027,00:00:00,26.0,0.0,Low,Foggy
66597,Tirunelveli,20241027,00:00:00,27.7,0.2,Medium,Foggy
66598,Bathinda,20241027,00:00:00,32.0,9.3,None,Rainy
66599,Rewa,20241027,00:00:00,27.1,5.2,Low,Foggy
66600,Satna,20241027,00:00:00,25.2,3.7,None,Cloudy
66601,Mumbai,20241028,00:00:00,32.9,1.9,None,Sunny
66602,Delhi,20241028,00:00:00,21.7,18.1,Low,Foggy
66603,Bengaluru,20241028,00:00:00,29.5,1.0,Medium,Foggy
66604,Hyderabad,20241028,00:00:00,32.6,4.6,Low,Foggy
66605,Ahmedabad,20241028,00:00:00,20.9,17.3,Medium,Foggy
66606,Chennai,20241028,00:00:00,27.1,16.0,Medium,Foggy
66607,Kolkata,20241028,00:00:00,15.7,4.9,None,Sunny
66608,Pune,20241028,00:00:00,30.6,2.3,Low,Foggy
66609,Jaipur,20241028,00:00:00,33.3,0.9,Low,Foggy
66610,Lucknow,20241028,00:00:00,36.9,2.4,Low,Foggy
66611,Kanpur,20241028,00:00:00,35.6,5.4,High,Foggy
66612,Nagpur,20241028,00:00:00,21.9,4.1,None,Cloudy
66613,Indore,20241028,00:00:00,27.9,4.8,Medium,Foggy
66614,Thane,20241028,00:00:00,45.1,8.6,None,Rainy
66615,Bhopal,20241028,00:00:00,28.9,7.1,Low,Foggy
66616,Visakhapatnam,20241028,00:00:00,27.1,1.3,Medium,Foggy
66617,Patna,20241028,00:00:00,29.2,3.8,Low,Foggy
66618,Vadodara,20241028,00:00:00,30.5,8.7,None,Rainy
66619,Ghaziabad,20241028,00:00:00,20.3,3.4,None,Cloudy
66620,Ludhiana,20241028,00:00:00,23.9,0.1,None,Cloudy
66621,Agra,20241028,00:00:00,26.4,7.4,Medium,Foggy
66622,Nashik,20241028,00:00:00,35.0,2.3,Low,Foggy
66623,Faridabad,20241028,00:00:00,33.1,3.8,None,Sunny
66624,Meerut,20241028,00:00:00,29.8,3.5,Low,Foggy
66625,Rajkot,20241028,00:00:00,25.7,3.6,None,Sunny
66626,Kalyan,20241028,00:00:00,25.7,3.4,None,Sunny
66627,Vasai-Virar,20241028,00:00:00,22.8,7.1,Low,Foggy
66628,Varanasi,20241028,00:00:00,26.0,1.4,Low,Foggy
66629,Srinagar,20241028,00:00:00,28.7,0.0,High,Foggy
66630,Aurangabad,20241028,00:00:00,24.2,8.7,Low,Foggy
66631,Dhanbad,20241028,00:00:00,28.6,9.0,Low,Foggy
66632,Amritsar,20241028,00:00:00,30.5,16.3,None,Rainy
66633,Navi Mumbai,20241028,00:00:00,29.7,0.5,Low,Foggy
66634,Allahabad,20241028,00:00:00,30.2,7.9,Medium,Foggy
66635,Ranchi,20241028,00:00:00,27.6,9.0,Low,Foggy
66636,Howrah,20241028,00:00:00,27.0,9.3,None,Rainy
66637,Coimbatore,20241028,00:00:00,37.5,7.3,Low,Foggy
66638,Jabalpur,20241028,00:00:00,27.9,0.5,None,Cloudy
66639,Gwalior,20241028,00:00:00,23.0,2.4,None,Sunny
66640,Vijayawada,20241028,00:00:00,32.0,2.3,Medium,Foggy
66641,Jodhpur,20241028,00:00:00,28.1,7.8,None,Rainy
66642,Madurai,20241028,00:00:00,24.1,3.9,Low,Foggy
66643,Raipur,20241028,00:00:00,30.8,0.8,Low,Foggy
66644,Kota,20241028,00:00:00,39.4,2.3,Low,Foggy
66645,Guwahati,20241028,00:00:00,27.5,8.9,Low,Foggy
66646,Chandigarh,20241028,00:00:00,31.1,4.1,Medium,Foggy
66647,Solapur,20241028,00:00:00,34.5,2.5,Low,Foggy
66648,Hubli–Dharwad,20241028,00:00:00,36.6,3.6,Medium,Foggy
66649,Mysore,20241028,00:00:00,25.2,3.2,Low,Foggy
66650,Tiruchirappalli,20241028,00:00:00,23.1,4.6,None,Cloudy
66651,Bareilly,20241028,00:00:00,25.2,1.9,Medium,Foggy
66652,Aligarh,20241028,00:00:00,33.9,1.5,Medium,Foggy
66653,Moradabad,20241028,00:00:00,35.5,15.1,Medium,Foggy
66654,Jalandhar,20241028,00:00:00,35.5,4.5,Low,Foggy
66655,Bhubaneswar,20241028,00:00:00,21.0,2.4,None,Sunny
66656,Salem,20241028,00:00:00,36.6,2.2,High,Foggy
66657,Warangal,20241028,00:00:00,27.5,15.1,Low,Foggy
66658,Guntur,20241028,00:00:00,28.3,0.5,None,Cloudy
66659,Bhiwandi,20241028,00:00:00,33.8,0.2,Medium,Foggy
66660,Saharanpur,20241028,00:00:00,25.9,3.2,High,Foggy
66661,Gorakhpur,20241028,00:00:00,28.5,2.4,Medium,Foggy
66662,Bikaner,20241028,00:00:00,26.7,13.7,None,Rainy
66663,Amravati,20241028,00:00:00,40.4,0.7,None,Sunny
66664,Noida,20241028,00:00:00,28.8,8.9,None,Rainy
66665,Jamshedpur,20241028,00:00:00,32.8,0.2,None,Sunny
66666,Bhilai,20241028,00:00:00,31.3,1.4,Low,Foggy
66667,Cuttack,20241028,00:00:00,29.4,2.1,None,Cloudy
66668,Firozabad,20241028,00:00:00,28.2,1.3,None,Cloudy
66669,Kochi,20241028,00:00:00,19.8,1.5,None,Sunny
66670,Nellore,20241028,00:00:00,35.0,6.7,None,Rainy
66671,Bhavnagar,20241028,00:00:00,34.9,3.2,None,Sunny
66672,Dehradun,20241028,00:00:00,25.1,0.4,None,Sunny
66673,Durgapur,20241028,00:00:00,30.2,0.7,None,Sunny
66674,Asansol,20241028,00:00:00,30.2,7.1,None,Rainy
66675,Rourkela,20241028,00:00:00,27.3,1.9,Low,Foggy
66676,Nanded,20241028,00:00:00,26.6,1.7,None,Cloudy
66677,Kolhapur,20241028,00:00:00,25.0,0.5,None,Cloudy
66678,Ajmer,20241028,00:00:00,27.7,3.4,None,Sunny
66679,Akola,20241028,00:00:00,33.8,9.4,Low,Foggy
66680,Gulbarga,20241028,00:00:00,36.2,3.1,None,Sunny
66681,Jamnagar,20241028,00:00:00,35.1,0.9,Medium,Foggy
66682,Ujjain,20241028,00:00:00,34.9,8.1,None,Rainy
66683,Loni,20241028,00:00:00,27.8,2.5,Medium,Foggy
66684,Siliguri,20241028,00:00:00,27.8,1.4,Low,Foggy
66685,Jhansi,20241028,00:00:00,33.5,0.8,High,Foggy
66686,Ulhasnagar,20241028,00:00:00,36.6,2.1,None,Cloudy
66687,Nellore,20241028,00:00:00,37.7,8.8,High,Foggy
66688,Bilaspur,20241028,00:00:00,26.8,2.3,Medium,Foggy
66689,Shimla,20241028,00:00:00,38.5,8.4,None,Rainy
66690,Panipat,20241028,00:00:00,33.9,10.0,Low,Foggy
66691,Bharatpur,20241028,00:00:00,34.2,6.6,Medium,Foggy
66692,Gandhinagar,20241028,00:00:00,38.2,3.7,Low,Foggy
66693,Pimpri-Chinchwad,20241028,00:00:00,34.9,5.2,Low,Foggy
66694,Anantapur,20241028,00:00:00,30.2,4.7,None,Cloudy
66695,Dewas,20241028,00:00:00,24.6,1.1,Medium,Foggy
66696,Karnal,20241028,00:00:00,37.7,13.4,None,Rainy
66697,Tirunelveli,20241028,00:00:00,28.0,13.3,None,Rainy
66698,Bathinda,20241028,00:00:00,32.1,9.0,None,Rainy
66699,Rewa,20241028,00:00:00,33.5,8.2,None,Rainy
66700,Satna,20241028,00:00:00,26.7,7.3,Low,Foggy
66701,Mumbai,20241029,00:00:00,32.3,0.3,Medium,Foggy
66702,Delhi,20241029,00:00:00,24.1,1.8,None,Sunny
66703,Bengaluru,20241029,00:00:00,37.0,0.4,Medium,Foggy
66704,Hyderabad,20241029,00:00:00,28.9,0.5,None,Sunny
66705,Ahmedabad,20241029,00:00:00,29.6,0.6,Low,Foggy
66706,Chennai,20241029,00:00:00,30.3,1.7,None,Cloudy
66707,Kolkata,20241029,00:00:00,35.6,4.2,None,Sunny
66708,Pune,20241029,00:00:00,33.2,2.8,None,Cloudy
66709,Jaipur,20241029,00:00:00,28.0,3.3,Medium,Foggy
66710,Lucknow,20241029,00:00:00,31.7,1.4,None,Sunny
66711,Kanpur,20241029,00:00:00,47.5,0.9,High,Foggy
66712,Nagpur,20241029,00:00:00,34.1,2.5,Low,Foggy
66713,Indore,20241029,00:00:00,43.0,4.0,Medium,Foggy
66714,Thane,20241029,00:00:00,30.9,4.8,Medium,Foggy
66715,Bhopal,20241029,00:00:00,34.3,0.5,Low,Foggy
66716,Visakhapatnam,20241029,00:00:00,18.5,43.3,None,Rainy
66717,Patna,20241029,00:00:00,26.8,5.2,None,Rainy
66718,Vadodara,20241029,00:00:00,33.3,0.8,Low,Foggy
66719,Ghaziabad,20241029,00:00:00,26.7,3.0,None,Sunny
66720,Ludhiana,20241029,00:00:00,31.8,14.0,None,Rainy
66721,Agra,20241029,00:00:00,28.9,1.1,Low,Foggy
66722,Nashik,20241029,00:00:00,32.9,1.5,Low,Foggy
66723,Faridabad,20241029,00:00:00,38.8,0.6,None,Sunny
66724,Meerut,20241029,00:00:00,36.4,3.5,High,Foggy
66725,Rajkot,20241029,00:00:00,29.9,2.7,None,Sunny
66726,Kalyan,20241029,00:00:00,30.3,2.3,Low,Foggy
66727,Vasai-Virar,20241029,00:00:00,31.0,1.4,None,Cloudy
66728,Varanasi,20241029,00:00:00,36.8,0.2,Low,Foggy
66729,Srinagar,20241029,00:00:00,26.4,0.2,Medium,Foggy
66730,Aurangabad,20241029,00:00:00,16.1,2.4,Medium,Foggy
66731,Dhanbad,20241029,00:00:00,31.5,7.8,Medium,Foggy
66732,Amritsar,20241029,00:00:00,33.5,8.5,None,Rainy
66733,Navi Mumbai,20241029,00:00:00,37.2,2.6,Medium,Foggy
66734,Allahabad,20241029,00:00:00,33.4,8.9,Medium,Foggy
66735,Ranchi,20241029,00:00:00,29.2,7.5,Low,Foggy
66736,Howrah,20241029,00:00:00,33.2,5.6,Medium,Foggy
66737,Coimbatore,20241029,00:00:00,31.9,2.8,Medium,Foggy
66738,Jabalpur,20241029,00:00:00,30.3,2.3,None,Sunny
66739,Gwalior,20241029,00:00:00,23.2,2.6,Medium,Foggy
66740,Vijayawada,20241029,00:00:00,29.6,7.2,Low,Foggy
66741,Jodhpur,20241029,00:00:00,29.9,4.8,Medium,Foggy
66742,Madurai,20241029,00:00:00,29.5,2.5,None,Sunny
66743,Raipur,20241029,00:00:00,30.9,6.6,Medium,Foggy
66744,Kota,20241029,00:00:00,26.2,8.7,High,Foggy
66745,Guwahati,20241029,00:00:00,35.1,10.6,Medium,Foggy
66746,Chandigarh,20241029,00:00:00,36.4,3.5,Low,Foggy
66747,Solapur,20241029,00:00:00,29.1,3.3,High,Foggy
66748,Hubli–Dharwad,20241029,00:00:00,25.8,11.1,None,Rainy
66749,Mysore,20241029,00:00:00,29.6,0.4,Low,Foggy
66750,Tiruchirappalli,20241029,00:00:00,19.3,4.7,None,Sunny
66751,Bareilly,20241029,00:00:00,32.4,0.7,Low,Foggy
66752,Aligarh,20241029,00:00:00,32.4,2.2,Low,Foggy
66753,Moradabad,20241029,00:00:00,30.5,5.4,Low,Foggy
66754,Jalandhar,20241029,00:00:00,35.4,1.1,None,Cloudy
66755,Bhubaneswar,20241029,00:00:00,25.0,2.4,None,Sunny
66756,Salem,20241029,00:00:00,23.0,1.9,High,Foggy
66757,Warangal,20241029,00:00:00,25.4,1.4,Low,Foggy
66758,Guntur,20241029,00:00:00,24.0,3.7,None,Sunny
66759,Bhiwandi,20241029,00:00:00,31.9,1.8,Low,Foggy
66760,Saharanpur,20241029,00:00:00,34.2,3.5,None,Sunny
66761,Gorakhpur,20241029,00:00:00,38.8,3.3,Low,Foggy
66762,Bikaner,20241029,00:00:00,26.0,3.4,None,Sunny
66763,Amravati,20241029,00:00:00,24.1,5.4,None,Rainy
66764,Noida,20241029,00:00:00,22.6,7.8,None,Rainy
66765,Jamshedpur,20241029,00:00:00,24.9,6.8,Low,Foggy
66766,Bhilai,20241029,00:00:00,32.0,1.7,None,Cloudy
66767,Cuttack,20241029,00:00:00,22.6,0.9,Medium,Foggy
66768,Firozabad,20241029,00:00:00,29.1,2.9,Medium,Foggy
66769,Kochi,20241029,00:00:00,29.4,0.6,Low,Foggy
66770,Nellore,20241029,00:00:00,28.8,2.6,Medium,Foggy
66771,Bhavnagar,20241029,00:00:00,27.7,6.4,None,Rainy
66772,Dehradun,20241029,00:00:00,28.7,0.4,Medium,Foggy
66773,Durgapur,20241029,00:00:00,29.5,8.2,Low,Foggy
66774,Asansol,20241029,00:00:00,28.4,11.7,Low,Foggy
66775,Rourkela,20241029,00:00:00,36.5,0.2,None,Cloudy
66776,Nanded,20241029,00:00:00,21.7,3.1,None,Cloudy
66777,Kolhapur,20241029,00:00:00,35.8,2.2,None,Sunny
66778,Ajmer,20241029,00:00:00,24.7,3.3,None,Sunny
66779,Akola,20241029,00:00:00,30.4,2.2,Low,Foggy
66780,Gulbarga,20241029,00:00:00,34.2,1.0,None,Sunny
66781,Jamnagar,20241029,00:00:00,40.9,0.2,None,Cloudy
66782,Ujjain,20241029,00:00:00,24.1,9.8,None,Rainy
66783,Loni,20241029,00:00:00,27.3,2.8,Medium,Foggy
66784,Siliguri,20241029,00:00:00,33.0,0.9,Low,Foggy
66785,Jhansi,20241029,00:00:00,25.6,0.2,None,Cloudy
66786,Ulhasnagar,20241029,00:00:00,26.6,0.6,None,Cloudy
66787,Nellore,20241029,00:00:00,28.9,1.2,Medium,Foggy
66788,Bilaspur,20241029,00:00:00,30.1,4.7,None,Cloudy
66789,Shimla,20241029,00:00:00,34.4,1.4,High,Foggy
66790,Panipat,20241029,00:00:00,27.8,3.2,Medium,Foggy
66791,Bharatpur,20241029,00:00:00,30.2,10.8,None,Rainy
66792,Gandhinagar,20241029,00:00:00,25.1,2.7,High,Foggy
66793,Pimpri-Chinchwad,20241029,00:00:00,31.9,5.3,Low,Foggy
66794,Anantapur,20241029,00:00:00,30.5,2.2,Low,Foggy
66795,Dewas,20241029,00:00:00,27.1,2.0,High,Foggy
66796,Karnal,20241029,00:00:00,31.7,7.4,None,Rainy
66797,Tirunelveli,20241029,00:00:00,30.5,10.4,None,Rainy
66798,Bathinda,20241029,00:00:00,33.6,1.7,High,Foggy
66799,Rewa,20241029,00:00:00,37.2,3.5,None,Sunny
66800,Satna,20241029,00:00:00,22.0,1.0,Medium,Foggy
66801,Mumbai,20241030,00:00:00,26.2,8.5,Medium,Foggy
66802,Delhi,20241030,00:00:00,33.5,3.1,Medium,Foggy
66803,Bengaluru,20241030,00:00:00,28.7,5.5,Medium,Foggy
66804,Hyderabad,20241030,00:00:00,29.0,12.5,None,Rainy
66805,Ahmedabad,20241030,00:00:00,25.2,1.5,Low,Foggy
66806,Chennai,20241030,00:00:00,24.1,0.2,Low,Foggy
66807,Kolkata,20241030,00:00:00,27.2,2.6,Low,Foggy
66808,Pune,20241030,00:00:00,40.9,13.3,None,Rainy
66809,Jaipur,20241030,00:00:00,27.8,2.2,Low,Foggy
66810,Lucknow,20241030,00:00:00,32.5,2.7,Low,Foggy
66811,Kanpur,20241030,00:00:00,29.2,2.4,Low,Foggy
66812,Nagpur,20241030,00:00:00,32.4,2.0,Medium,Foggy
66813,Indore,20241030,00:00:00,43.7,2.1,High,Foggy
66814,Thane,20241030,00:00:00,28.9,1.1,Low,Foggy
66815,Bhopal,20241030,00:00:00,31.0,15.0,Low,Foggy
66816,Visakhapatnam,20241030,00:00:00,23.7,10.7,Medium,Foggy
66817,Patna,20241030,00:00:00,30.6,20.0,None,Rainy
66818,Vadodara,20241030,00:00:00,35.6,2.2,Low,Foggy
66819,Ghaziabad,20241030,00:00:00,36.2,0.5,None,Cloudy
66820,Ludhiana,20241030,00:00:00,27.1,4.4,Low,Foggy
66821,Agra,20241030,00:00:00,36.3,22.7,None,Rainy
66822,Nashik,20241030,00:00:00,28.2,20.9,High,Foggy
66823,Faridabad,20241030,00:00:00,29.7,7.6,Medium,Foggy
66824,Meerut,20241030,00:00:00,28.6,2.2,High,Foggy
66825,Rajkot,20241030,00:00:00,32.7,10.4,Low,Foggy
66826,Kalyan,20241030,00:00:00,36.1,5.8,Low,Foggy
66827,Vasai-Virar,20241030,00:00:00,24.8,3.9,Low,Foggy
66828,Varanasi,20241030,00:00:00,19.6,35.5,None,Rainy
66829,Srinagar,20241030,00:00:00,29.9,8.8,None,Rainy
66830,Aurangabad,20241030,00:00:00,42.6,6.5,Low,Foggy
66831,Dhanbad,20241030,00:00:00,27.9,1.2,High,Foggy
66832,Amritsar,20241030,00:00:00,27.7,4.8,High,Foggy
66833,Navi Mumbai,20241030,00:00:00,24.1,7.3,High,Foggy
66834,Allahabad,20241030,00:00:00,26.7,18.5,Low,Foggy
66835,Ranchi,20241030,00:00:00,36.3,0.6,Low,Foggy
66836,Howrah,20241030,00:00:00,32.4,1.7,Medium,Foggy
66837,Coimbatore,20241030,00:00:00,27.3,4.7,Low,Foggy
66838,Jabalpur,20241030,00:00:00,34.8,3.4,Low,Foggy
66839,Gwalior,20241030,00:00:00,39.0,0.7,None,Cloudy
66840,Vijayawada,20241030,00:00:00,24.4,0.9,Medium,Foggy
66841,Jodhpur,20241030,00:00:00,39.9,1.6,None,Sunny
66842,Madurai,20241030,00:00:00,23.6,0.1,Low,Foggy
66843,Raipur,20241030,00:00:00,26.0,0.8,Medium,Foggy
66844,Kota,20241030,00:00:00,31.9,4.5,Low,Foggy
66845,Guwahati,20241030,00:00:00,32.2,2.4,None,Cloudy
66846,Chandigarh,20241030,00:00:00,24.6,6.1,Low,Foggy
66847,Solapur,20241030,00:00:00,28.2,1.9,None,Cloudy
66848,Hubli–Dharwad,20241030,00:00:00,30.7,2.0,None,Sunny
66849,Mysore,20241030,00:00:00,36.3,3.1,None,Sunny
66850,Tiruchirappalli,20241030,00:00:00,31.6,1.3,None,Cloudy
66851,Bareilly,20241030,00:00:00,26.3,3.9,None,Sunny
66852,Aligarh,20241030,00:00:00,22.7,6.7,Low,Foggy
66853,Moradabad,20241030,00:00:00,23.6,4.5,Low,Foggy
66854,Jalandhar,20241030,00:00:00,31.3,27.3,None,Rainy
66855,Bhubaneswar,20241030,00:00:00,32.3,3.0,Low,Foggy
66856,Salem,20241030,00:00:00,29.5,1.1,Low,Foggy
66857,Warangal,20241030,00:00:00,23.5,3.1,High,Foggy
66858,Guntur,20241030,00:00:00,25.0,6.4,Medium,Foggy
66859,Bhiwandi,20241030,00:00:00,33.1,7.3,None,Rainy
66860,Saharanpur,20241030,00:00:00,29.0,3.4,High,Foggy
66861,Gorakhpur,20241030,00:00:00,23.8,6.7,None,Rainy
66862,Bikaner,20241030,00:00:00,28.2,11.5,None,Rainy
66863,Amravati,20241030,00:00:00,30.7,8.4,None,Rainy
66864,Noida,20241030,00:00:00,25.6,1.1,None,Sunny
66865,Jamshedpur,20241030,00:00:00,30.7,2.7,None,Sunny
66866,Bhilai,20241030,00:00:00,42.5,0.1,Low,Foggy
66867,Cuttack,20241030,00:00:00,27.7,18.5,Medium,Foggy
66868,Firozabad,20241030,00:00:00,26.9,2.7,Low,Foggy
66869,Kochi,20241030,00:00:00,29.7,5.6,Medium,Foggy
66870,Nellore,20241030,00:00:00,22.2,2.0,Medium,Foggy
66871,Bhavnagar,20241030,00:00:00,24.6,6.0,Low,Foggy
66872,Dehradun,20241030,00:00:00,33.0,0.5,None,Cloudy
66873,Durgapur,20241030,00:00:00,31.4,4.4,Low,Foggy
66874,Asansol,20241030,00:00:00,24.4,1.0,None,Cloudy
66875,Rourkela,20241030,00:00:00,35.7,6.2,Medium,Foggy
66876,Nanded,20241030,00:00:00,32.7,4.8,High,Foggy
66877,Kolhapur,20241030,00:00:00,27.5,4.9,None,Cloudy
66878,Ajmer,20241030,00:00:00,34.1,1.3,High,Foggy
66879,Akola,20241030,00:00:00,31.7,1.1,Low,Foggy
66880,Gulbarga,20241030,00:00:00,28.0,0.0,None,Cloudy
66881,Jamnagar,20241030,00:00:00,33.5,0.2,None,Cloudy
66882,Ujjain,20241030,00:00:00,16.1,5.1,Low,Foggy
66883,Loni,20241030,00:00:00,36.7,0.4,Medium,Foggy
66884,Siliguri,20241030,00:00:00,31.1,0.1,None,Cloudy
66885,Jhansi,20241030,00:00:00,35.2,3.5,None,Cloudy
66886,Ulhasnagar,20241030,00:00:00,33.8,1.7,Medium,Foggy
66887,Nellore,20241030,00:00:00,25.5,8.6,None,Rainy
66888,Bilaspur,20241030,00:00:00,21.5,1.8,Low,Foggy
66889,Shimla,20241030,00:00:00,34.8,2.3,Medium,Foggy
66890,Panipat,20241030,00:00:00,36.5,3.1,None,Cloudy
66891,Bharatpur,20241030,00:00:00,28.4,2.7,None,Sunny
66892,Gandhinagar,20241030,00:00:00,26.6,2.5,None,Sunny
66893,Pimpri-Chinchwad,20241030,00:00:00,37.5,1.7,High,Foggy
66894,Anantapur,20241030,00:00:00,22.6,2.2,None,Sunny
66895,Dewas,20241030,00:00:00,23.7,3.8,Low,Foggy
66896,Karnal,20241030,00:00:00,21.8,3.9,High,Foggy
66897,Tirunelveli,20241030,00:00:00,33.3,0.1,High,Foggy
66898,Bathinda,20241030,00:00:00,37.2,2.1,None,Cloudy
66899,Rewa,20241030,00:00:00,28.6,3.3,Medium,Foggy
66900,Satna,20241030,00:00:00,33.0,3.5,Medium,Foggy
66901,Mumbai,20241031,00:00:00,27.8,2.2,Low,Foggy
66902,Delhi,20241031,00:00:00,35.5,4.3,Medium,Foggy
66903,Bengaluru,20241031,00:00:00,19.7,1.7,Low,Foggy
66904,Hyderabad,20241031,00:00:00,25.7,0.6,Low,Foggy
66905,Ahmedabad,20241031,00:00:00,28.5,1.1,None,Sunny
66906,Chennai,20241031,00:00:00,34.6,10.4,None,Rainy
66907,Kolkata,20241031,00:00:00,24.2,0.1,Low,Foggy
66908,Pune,20241031,00:00:00,30.2,2.7,Medium,Foggy
66909,Jaipur,20241031,00:00:00,34.2,5.4,None,Rainy
66910,Lucknow,20241031,00:00:00,32.4,5.0,Low,Foggy
66911,Kanpur,20241031,00:00:00,37.6,11.0,Low,Foggy
66912,Nagpur,20241031,00:00:00,27.5,9.5,None,Rainy
66913,Indore,20241031,00:00:00,35.2,3.4,None,Sunny
66914,Thane,20241031,00:00:00,31.9,1.2,Medium,Foggy
66915,Bhopal,20241031,00:00:00,32.7,1.1,Low,Foggy
66916,Visakhapatnam,20241031,00:00:00,36.2,3.7,Medium,Foggy
66917,Patna,20241031,00:00:00,27.9,7.8,Medium,Foggy
66918,Vadodara,20241031,00:00:00,29.6,0.7,Medium,Foggy
66919,Ghaziabad,20241031,00:00:00,28.8,5.3,Medium,Foggy
66920,Ludhiana,20241031,00:00:00,32.9,14.4,Low,Foggy
66921,Agra,20241031,00:00:00,37.0,0.8,Medium,Foggy
66922,Nashik,20241031,00:00:00,21.6,23.1,None,Rainy
66923,Faridabad,20241031,00:00:00,29.3,1.6,High,Foggy
66924,Meerut,20241031,00:00:00,31.0,20.9,None,Rainy
66925,Rajkot,20241031,00:00:00,34.0,3.0,Low,Foggy
66926,Kalyan,20241031,00:00:00,27.3,4.3,Medium,Foggy
66927,Vasai-Virar,20241031,00:00:00,17.4,10.4,Low,Foggy
66928,Varanasi,20241031,00:00:00,33.0,1.5,None,Cloudy
66929,Srinagar,20241031,00:00:00,24.3,0.6,None,Cloudy
66930,Aurangabad,20241031,00:00:00,30.3,4.9,Medium,Foggy
66931,Dhanbad,20241031,00:00:00,35.2,0.4,Low,Foggy
66932,Amritsar,20241031,00:00:00,36.1,6.7,High,Foggy
66933,Navi Mumbai,20241031,00:00:00,42.0,4.7,Low,Foggy
66934,Allahabad,20241031,00:00:00,25.9,3.1,High,Foggy
66935,Ranchi,20241031,00:00:00,29.2,7.8,Low,Foggy
66936,Howrah,20241031,00:00:00,32.2,6.3,Medium,Foggy
66937,Coimbatore,20241031,00:00:00,35.8,14.0,None,Rainy
66938,Jabalpur,20241031,00:00:00,34.7,1.2,Medium,Foggy
66939,Gwalior,20241031,00:00:00,35.8,2.3,Low,Foggy
66940,Vijayawada,20241031,00:00:00,24.2,1.3,None,Cloudy
66941,Jodhpur,20241031,00:00:00,34.6,11.9,Medium,Foggy
66942,Madurai,20241031,00:00:00,35.4,1.0,None,Sunny
66943,Raipur,20241031,00:00:00,28.0,18.8,None,Rainy
66944,Kota,20241031,00:00:00,31.2,0.9,Low,Foggy
66945,Guwahati,20241031,00:00:00,32.7,4.5,None,Sunny
66946,Chandigarh,20241031,00:00:00,25.5,0.4,None,Sunny
66947,Solapur,20241031,00:00:00,35.0,20.1,High,Foggy
66948,Hubli–Dharwad,20241031,00:00:00,20.8,2.7,Low,Foggy
66949,Mysore,20241031,00:00:00,23.5,6.7,None,Rainy
66950,Tiruchirappalli,20241031,00:00:00,25.3,1.2,None,Sunny
66951,Bareilly,20241031,00:00:00,37.9,0.2,Medium,Foggy
66952,Aligarh,20241031,00:00:00,26.6,11.3,None,Rainy
66953,Moradabad,20241031,00:00:00,22.6,8.0,Medium,Foggy
66954,Jalandhar,20241031,00:00:00,35.9,0.5,None,Cloudy
66955,Bhubaneswar,20241031,00:00:00,27.6,3.5,None,Cloudy
66956,Salem,20241031,00:00:00,24.0,3.6,High,Foggy
66957,Warangal,20241031,00:00:00,25.0,16.6,Medium,Foggy
66958,Guntur,20241031,00:00:00,30.0,13.3,Medium,Foggy
66959,Bhiwandi,20241031,00:00:00,26.2,11.6,Low,Foggy
66960,Saharanpur,20241031,00:00:00,35.6,0.9,None,Sunny
66961,Gorakhpur,20241031,00:00:00,32.6,1.6,Low,Foggy
66962,Bikaner,20241031,00:00:00,25.3,2.9,None,Sunny
66963,Amravati,20241031,00:00:00,37.1,12.4,None,Rainy
66964,Noida,20241031,00:00:00,24.5,3.3,Medium,Foggy
66965,Jamshedpur,20241031,00:00:00,33.8,4.6,Medium,Foggy
66966,Bhilai,20241031,00:00:00,27.2,3.8,Low,Foggy
66967,Cuttack,20241031,00:00:00,30.8,0.3,Low,Foggy
66968,Firozabad,20241031,00:00:00,30.0,8.1,Low,Foggy
66969,Kochi,20241031,00:00:00,34.7,1.2,Low,Foggy
66970,Nellore,20241031,00:00:00,33.4,0.4,None,Cloudy
66971,Bhavnagar,20241031,00:00:00,32.2,0.1,Low,Foggy
66972,Dehradun,20241031,00:00:00,26.0,0.9,High,Foggy
66973,Durgapur,20241031,00:00:00,22.3,9.8,None,Rainy
66974,Asansol,20241031,00:00:00,34.0,0.4,None,Cloudy
66975,Rourkela,20241031,00:00:00,20.9,2.3,None,Sunny
66976,Nanded,20241031,00:00:00,32.4,8.8,None,Rainy
66977,Kolhapur,20241031,00:00:00,27.0,2.9,High,Foggy
66978,Ajmer,20241031,00:00:00,37.8,0.6,Medium,Foggy
66979,Akola,20241031,00:00:00,25.5,9.8,Medium,Foggy
66980,Gulbarga,20241031,00:00:00,41.4,0.5,High,Foggy
66981,Jamnagar,20241031,00:00:00,40.0,0.1,Medium,Foggy
66982,Ujjain,20241031,00:00:00,25.6,3.5,High,Foggy
66983,Loni,20241031,00:00:00,46.3,0.8,Low,Foggy
66984,Siliguri,20241031,00:00:00,21.2,0.4,None,Sunny
66985,Jhansi,20241031,00:00:00,17.6,3.8,Low,Foggy
66986,Ulhasnagar,20241031,00:00:00,28.5,2.1,High,Foggy
66987,Nellore,20241031,00:00:00,22.4,7.5,None,Rainy
66988,Bilaspur,20241031,00:00:00,32.6,2.0,Low,Foggy
66989,Shimla,20241031,00:00:00,27.8,2.8,None,Cloudy
